unit,target_rank,quantity,upgrade_material,rarity
adeptCelestine,DIAMOND_2,8,upgHpC016,Common
adeptCelestine,DIAMOND_2,3,upgArmE010,Epic
adeptCelestine,DIAMOND_2,6,upgDmgE001,Epic
adeptCelestine,DIAMOND_2,13,upgDmgE003,Epic
adeptCelestine,DIAMOND_2,27,upgHpL102,Legendary
adeptCelestine,DIAMOND_2,12,upgArmR015,Rare
adeptCelestine,DIAMOND_2,7,upgDmgR003,Rare
adeptCelestine,DIAMOND_2,9,upgDmgR006,Rare
adeptCelestine,DIAMOND_2,6,upgHpR005,Rare
adeptCelestine,DIAMOND_2,2,upgArmU001,Uncommon
adeptCelestine,DIAMOND_2,12,upgArmU005,Uncommon
adeptCelestine,DIAMOND_2,10,upgDmgU009,Uncommon
adeptCelestine,DIAMOND_2,5,upgDmgU011,Uncommon
adeptCelestine,DIAMOND_2,5,upgDmgU012,Uncommon
adeptCelestine,DIAMOND_2,5,upgHpU002,Uncommon
adeptCelestine,DIAMOND_2,6,upgHpU007,Uncommon
adeptCelestine,DIAMOND_2,10,upgHpU016,Uncommon
adeptCelestine,DIAMOND_3,3,upgDmgC005,Common
adeptCelestine,DIAMOND_3,3,upgDmgC008,Common
adeptCelestine,DIAMOND_3,3,upgDmgC010,Common
adeptCelestine,DIAMOND_3,3,upgDmgC013,Common
adeptCelestine,DIAMOND_3,6,upgHpC003,Common
adeptCelestine,DIAMOND_3,8,upgArmE008,Epic
adeptCelestine,DIAMOND_3,6,upgDmgE001,Epic
adeptCelestine,DIAMOND_3,6,upgDmgE003,Epic
adeptCelestine,DIAMOND_3,8,upgDmgE010,Epic
adeptCelestine,DIAMOND_3,8,upgHpE017,Epic
adeptCelestine,DIAMOND_3,8,upgArmL001,Legendary
adeptCelestine,DIAMOND_3,16,upgArmL202,Legendary
adeptCelestine,DIAMOND_3,8,upgDmgL001,Legendary
adeptCelestine,DIAMOND_3,16,upgDmgL202,Legendary
adeptCelestine,DIAMOND_3,27,upgHpL102,Legendary
adeptCelestine,DIAMOND_3,9,upgDmgR006,Rare
adeptCelestine,DIAMOND_3,5,upgDmgU011,Uncommon
adeptCelestine,DIAMOND_3,5,upgDmgU012,Uncommon
adeptCelestine,DIAMOND_3,5,upgHpU002,Uncommon
adeptCelestine,ADAMANTINE_1,12,upgArmC006,Common
adeptCelestine,ADAMANTINE_1,12,upgDmgC001,Common
adeptCelestine,ADAMANTINE_1,6,upgHpC003,Common
adeptCelestine,ADAMANTINE_1,6,upgHpC015,Common
adeptCelestine,ADAMANTINE_1,8,upgArmE008,Epic
adeptCelestine,ADAMANTINE_1,5,upgArmE009,Epic
adeptCelestine,ADAMANTINE_1,7,upgDmgE001,Epic
adeptCelestine,ADAMANTINE_1,6,upgDmgE003,Epic
adeptCelestine,ADAMANTINE_1,8,upgDmgE010,Epic
adeptCelestine,ADAMANTINE_1,8,upgHpE017,Epic
adeptCelestine,ADAMANTINE_1,8,upgArmL001,Legendary
adeptCelestine,ADAMANTINE_1,16,upgArmL202,Legendary
adeptCelestine,ADAMANTINE_1,3,upgArmL204,Legendary
adeptCelestine,ADAMANTINE_1,11,upgDmgL001,Legendary
adeptCelestine,ADAMANTINE_1,16,upgDmgL202,Legendary
adeptCelestine,ADAMANTINE_1,9,upgHpL102,Legendary
adeptCelestine,ADAMANTINE_1,6,upgHpM001,Mythic
adeptCelestine,ADAMANTINE_1,6,upgHpM003,Mythic
adeptCelestine,ADAMANTINE_1,7,upgDmgR002,Rare
adeptCelestine,ADAMANTINE_1,10,upgArmU002,Uncommon
adeptCelestine,ADAMANTINE_1,15,upgArmU013,Uncommon
adeptCelestine,ADAMANTINE_1,5,upgHpU002,Uncommon
adeptHospitaller,STONE_2,1,upgArmC001,Common
adeptHospitaller,STONE_2,1,upgArmC006,Common
adeptHospitaller,STONE_2,1,upgDmgC011,Common
adeptHospitaller,STONE_2,1,upgDmgC013,Common
adeptHospitaller,STONE_2,1,upgHpC006,Common
adeptHospitaller,STONE_2,1,upgHpC007,Common
adeptHospitaller,STONE_3,1,upgArmC013,Common
adeptHospitaller,STONE_3,1,upgDmgC001,Common
adeptHospitaller,STONE_3,1,upgHpC003,Common
adeptHospitaller,STONE_3,1,upgHpC016,Common
adeptHospitaller,STONE_3,1,upgArmU013,Uncommon
adeptHospitaller,STONE_3,1,upgDmgU003,Uncommon
adeptHospitaller,IRON_1,1,upgArmC006,Common
adeptHospitaller,IRON_1,6,upgDmgC001,Common
adeptHospitaller,IRON_1,1,upgHpC016,Common
adeptHospitaller,IRON_1,1,upgArmU013,Uncommon
adeptHospitaller,IRON_1,1,upgDmgU010,Uncommon
adeptHospitaller,IRON_1,1,upgHpU002,Uncommon
adeptHospitaller,IRON_2,6,upgArmC004,Common
adeptHospitaller,IRON_2,2,upgDmgC003,Common
adeptHospitaller,IRON_2,4,upgDmgC011,Common
adeptHospitaller,IRON_2,1,upgHpR005,Rare
adeptHospitaller,IRON_2,1,upgArmU001,Uncommon
adeptHospitaller,IRON_2,1,upgDmgU004,Uncommon
adeptHospitaller,IRON_2,1,upgHpU016,Uncommon
adeptHospitaller,IRON_3,4,upgArmC006,Common
adeptHospitaller,IRON_3,6,upgDmgC009,Common
adeptHospitaller,IRON_3,3,upgDmgC010,Common
adeptHospitaller,IRON_3,3,upgDmgC013,Common
adeptHospitaller,IRON_3,2,upgHpC015,Common
adeptHospitaller,IRON_3,1,upgArmU008,Uncommon
adeptHospitaller,IRON_3,5,upgArmU013,Uncommon
adeptHospitaller,IRON_3,5,upgDmgU012,Uncommon
adeptHospitaller,IRON_3,1,upgHpU002,Uncommon
adeptHospitaller,IRON_3,1,upgHpU015,Uncommon
adeptHospitaller,BRONZE_1,6,upgArmC002,Common
adeptHospitaller,BRONZE_1,2,upgDmgC003,Common
adeptHospitaller,BRONZE_1,4,upgDmgC011,Common
adeptHospitaller,BRONZE_1,6,upgHpC007,Common
adeptHospitaller,BRONZE_1,1,upgDmgR022,Rare
adeptHospitaller,BRONZE_1,1,upgHpR002,Rare
adeptHospitaller,BRONZE_1,6,upgArmU005,Uncommon
adeptHospitaller,BRONZE_2,3,upgArmC001,Common
adeptHospitaller,BRONZE_2,4,upgArmC012,Common
adeptHospitaller,BRONZE_2,4,upgArmC013,Common
adeptHospitaller,BRONZE_2,2,upgDmgC007,Common
adeptHospitaller,BRONZE_2,6,upgHpC006,Common
adeptHospitaller,BRONZE_2,2,upgHpC013,Common
adeptHospitaller,BRONZE_2,3,upgHpC016,Common
adeptHospitaller,BRONZE_2,1,upgDmgR005,Rare
adeptHospitaller,BRONZE_2,1,upgHpR022,Rare
adeptHospitaller,BRONZE_2,5,upgArmU001,Uncommon
adeptHospitaller,BRONZE_2,5,upgArmU009,Uncommon
adeptHospitaller,BRONZE_2,5,upgDmgU010,Uncommon
adeptHospitaller,BRONZE_2,5,upgDmgU014,Uncommon
adeptHospitaller,BRONZE_3,4,upgArmC006,Common
adeptHospitaller,BRONZE_3,4,upgArmC011,Common
adeptHospitaller,BRONZE_3,4,upgArmC012,Common
adeptHospitaller,BRONZE_3,2,upgDmgC007,Common
adeptHospitaller,BRONZE_3,6,upgDmgC009,Common
adeptHospitaller,BRONZE_3,6,upgHpC003,Common
adeptHospitaller,BRONZE_3,2,upgHpC015,Common
adeptHospitaller,BRONZE_3,4,upgArmR006,Rare
adeptHospitaller,BRONZE_3,1,upgArmR022,Rare
adeptHospitaller,BRONZE_3,9,upgHpR022,Rare
adeptHospitaller,BRONZE_3,5,upgArmU013,Uncommon
adeptHospitaller,BRONZE_3,7,upgDmgU010,Uncommon
adeptHospitaller,BRONZE_3,5,upgHpU002,Uncommon
adeptHospitaller,BRONZE_3,3,upgHpU014,Uncommon
adeptHospitaller,SILVER_1,3,upgArmC001,Common
adeptHospitaller,SILVER_1,4,upgArmC002,Common
adeptHospitaller,SILVER_1,2,upgDmgC003,Common
adeptHospitaller,SILVER_1,4,upgDmgC011,Common
adeptHospitaller,SILVER_1,6,upgHpC006,Common
adeptHospitaller,SILVER_1,3,upgHpC016,Common
adeptHospitaller,SILVER_1,1,upgHpE012,Epic
adeptHospitaller,SILVER_1,9,upgArmR022,Rare
adeptHospitaller,SILVER_1,9,upgDmgR022,Rare
adeptHospitaller,SILVER_1,4,upgHpR002,Rare
adeptHospitaller,SILVER_1,5,upgArmU001,Uncommon
adeptHospitaller,SILVER_1,5,upgDmgU003,Uncommon
adeptHospitaller,SILVER_1,5,upgDmgU014,Uncommon
adeptHospitaller,SILVER_2,6,upgArmC001,Common
adeptHospitaller,SILVER_2,4,upgArmC006,Common
adeptHospitaller,SILVER_2,6,upgHpC015,Common
adeptHospitaller,SILVER_2,1,upgDmgE003,Epic
adeptHospitaller,SILVER_2,9,upgArmR022,Rare
adeptHospitaller,SILVER_2,9,upgDmgR022,Rare
adeptHospitaller,SILVER_2,4,upgHpR002,Rare
adeptHospitaller,SILVER_2,6,upgHpR005,Rare
adeptHospitaller,SILVER_2,9,upgHpR022,Rare
adeptHospitaller,SILVER_2,5,upgArmU013,Uncommon
adeptHospitaller,SILVER_2,6,upgHpU007,Uncommon
adeptHospitaller,SILVER_3,6,upgArmC001,Common
adeptHospitaller,SILVER_3,8,upgArmC002,Common
adeptHospitaller,SILVER_3,4,upgDmgC003,Common
adeptHospitaller,SILVER_3,8,upgDmgC011,Common
adeptHospitaller,SILVER_3,6,upgHpC006,Common
adeptHospitaller,SILVER_3,4,upgHpC007,Common
adeptHospitaller,SILVER_3,6,upgHpC016,Common
adeptHospitaller,SILVER_3,1,upgDmgE003,Epic
adeptHospitaller,SILVER_3,18,upgArmR022,Rare
adeptHospitaller,SILVER_3,4,upgDmgR003,Rare
adeptHospitaller,SILVER_3,18,upgDmgR022,Rare
adeptHospitaller,SILVER_3,8,upgHpR002,Rare
adeptHospitaller,SILVER_3,9,upgHpR022,Rare
adeptHospitaller,SILVER_3,10,upgArmU001,Uncommon
adeptHospitaller,SILVER_3,10,upgDmgU003,Uncommon
adeptHospitaller,SILVER_3,5,upgDmgU014,Uncommon
adeptHospitaller,GOLD_1,12,upgArmC001,Common
adeptHospitaller,GOLD_1,12,upgArmC006,Common
adeptHospitaller,GOLD_1,4,upgDmgC003,Common
adeptHospitaller,GOLD_1,6,upgDmgC010,Common
adeptHospitaller,GOLD_1,8,upgDmgC011,Common
adeptHospitaller,GOLD_1,10,upgDmgC013,Common
adeptHospitaller,GOLD_1,6,upgHpC015,Common
adeptHospitaller,GOLD_1,8,upgHpC016,Common
adeptHospitaller,GOLD_1,5,upgArmE009,Epic
adeptHospitaller,GOLD_1,9,upgArmR022,Rare
adeptHospitaller,GOLD_1,9,upgDmgR022,Rare
adeptHospitaller,GOLD_1,12,upgHpR005,Rare
adeptHospitaller,GOLD_1,18,upgHpR022,Rare
adeptHospitaller,GOLD_1,2,upgArmU001,Uncommon
adeptHospitaller,GOLD_1,15,upgArmU013,Uncommon
adeptHospitaller,GOLD_1,10,upgDmgU003,Uncommon
adeptHospitaller,GOLD_1,10,upgDmgU012,Uncommon
adeptHospitaller,GOLD_1,12,upgHpU007,Uncommon
adeptHospitaller,GOLD_1,10,upgHpU016,Uncommon
adeptHospitaller,GOLD_2,12,upgArmC001,Common
adeptHospitaller,GOLD_2,4,upgArmC002,Common
adeptHospitaller,GOLD_2,16,upgDmgC003,Common
adeptHospitaller,GOLD_2,12,upgDmgC010,Common
adeptHospitaller,GOLD_2,8,upgDmgC011,Common
adeptHospitaller,GOLD_2,6,upgHpC002,Common
adeptHospitaller,GOLD_2,6,upgHpC003,Common
adeptHospitaller,GOLD_2,12,upgHpC016,Common
adeptHospitaller,GOLD_2,13,upgDmgE003,Epic
adeptHospitaller,GOLD_2,5,upgHpE003,Epic
adeptHospitaller,GOLD_2,9,upgHpL102,Legendary
adeptHospitaller,GOLD_2,18,upgArmR022,Rare
adeptHospitaller,GOLD_2,7,upgDmgR003,Rare
adeptHospitaller,GOLD_2,6,upgDmgR006,Rare
adeptHospitaller,GOLD_2,18,upgDmgR022,Rare
adeptHospitaller,GOLD_2,4,upgHpR002,Rare
adeptHospitaller,GOLD_2,20,upgArmU001,Uncommon
adeptHospitaller,GOLD_2,10,upgArmU008,Uncommon
adeptHospitaller,GOLD_2,10,upgDmgU003,Uncommon
adeptHospitaller,GOLD_2,10,upgDmgU009,Uncommon
adeptHospitaller,GOLD_2,2,upgDmgU012,Uncommon
adeptHospitaller,GOLD_2,5,upgHpU002,Uncommon
adeptHospitaller,GOLD_2,6,upgHpU014,Uncommon
adeptHospitaller,GOLD_3,6,upgArmC001,Common
adeptHospitaller,GOLD_3,8,upgArmC003,Common
adeptHospitaller,GOLD_3,12,upgArmC006,Common
adeptHospitaller,GOLD_3,4,upgArmC013,Common
adeptHospitaller,GOLD_3,12,upgDmgC003,Common
adeptHospitaller,GOLD_3,3,upgDmgC005,Common
adeptHospitaller,GOLD_3,3,upgDmgC008,Common
adeptHospitaller,GOLD_3,3,upgDmgC010,Common
adeptHospitaller,GOLD_3,3,upgDmgC013,Common
adeptHospitaller,GOLD_3,6,upgHpC013,Common
adeptHospitaller,GOLD_3,6,upgHpC015,Common
adeptHospitaller,GOLD_3,5,upgArmE009,Epic
adeptHospitaller,GOLD_3,6,upgDmgE001,Epic
adeptHospitaller,GOLD_3,7,upgDmgE003,Epic
adeptHospitaller,GOLD_3,5,upgHpE012,Epic
adeptHospitaller,GOLD_3,18,upgHpL102,Legendary
adeptHospitaller,GOLD_3,7,upgDmgR003,Rare
adeptHospitaller,GOLD_3,9,upgDmgR006,Rare
adeptHospitaller,GOLD_3,6,upgHpR005,Rare
adeptHospitaller,GOLD_3,18,upgHpR022,Rare
adeptHospitaller,GOLD_3,5,upgArmU009,Uncommon
adeptHospitaller,GOLD_3,15,upgArmU013,Uncommon
adeptHospitaller,GOLD_3,10,upgDmgU009,Uncommon
adeptHospitaller,GOLD_3,5,upgDmgU011,Uncommon
adeptHospitaller,GOLD_3,5,upgDmgU012,Uncommon
adeptHospitaller,GOLD_3,6,upgHpU007,Uncommon
adeptHospitaller,GOLD_3,10,upgHpU012,Uncommon
adeptHospitaller,DIAMOND_1,15,upgArmC001,Common
adeptHospitaller,DIAMOND_1,4,upgDmgC003,Common
adeptHospitaller,DIAMOND_1,3,upgDmgC005,Common
adeptHospitaller,DIAMOND_1,3,upgDmgC008,Common
adeptHospitaller,DIAMOND_1,9,upgDmgC010,Common
adeptHospitaller,DIAMOND_1,8,upgDmgC011,Common
adeptHospitaller,DIAMOND_1,13,upgDmgC013,Common
adeptHospitaller,DIAMOND_1,6,upgHpC003,Common
adeptHospitaller,DIAMOND_1,17,upgHpC016,Common
adeptHospitaller,DIAMOND_1,6,upgDmgE001,Epic
adeptHospitaller,DIAMOND_1,6,upgDmgE003,Epic
adeptHospitaller,DIAMOND_1,5,upgHpE003,Epic
adeptHospitaller,DIAMOND_1,27,upgHpL102,Legendary
adeptHospitaller,DIAMOND_1,9,upgDmgR006,Rare
adeptHospitaller,DIAMOND_1,6,upgHpR005,Rare
adeptHospitaller,DIAMOND_1,17,upgArmU001,Uncommon
adeptHospitaller,DIAMOND_1,10,upgDmgU003,Uncommon
adeptHospitaller,DIAMOND_1,5,upgDmgU011,Uncommon
adeptHospitaller,DIAMOND_1,15,upgDmgU012,Uncommon
adeptHospitaller,DIAMOND_1,5,upgHpU002,Uncommon
adeptHospitaller,DIAMOND_1,6,upgHpU007,Uncommon
adeptHospitaller,DIAMOND_1,10,upgHpU016,Uncommon
adeptHospitaller,DIAMOND_2,6,upgArmC001,Common
adeptHospitaller,DIAMOND_2,12,upgArmC002,Common
adeptHospitaller,DIAMOND_2,12,upgDmgC003,Common
adeptHospitaller,DIAMOND_2,3,upgDmgC005,Common
adeptHospitaller,DIAMOND_2,3,upgDmgC008,Common
adeptHospitaller,DIAMOND_2,3,upgDmgC010,Common
adeptHospitaller,DIAMOND_2,7,upgDmgC013,Common
adeptHospitaller,DIAMOND_2,6,upgHpC003,Common
adeptHospitaller,DIAMOND_2,8,upgHpC016,Common
adeptHospitaller,DIAMOND_2,3,upgArmE010,Epic
adeptHospitaller,DIAMOND_2,6,upgDmgE001,Epic
adeptHospitaller,DIAMOND_2,13,upgDmgE003,Epic
adeptHospitaller,DIAMOND_2,27,upgHpL102,Legendary
adeptHospitaller,DIAMOND_2,12,upgArmR015,Rare
adeptHospitaller,DIAMOND_2,7,upgDmgR003,Rare
adeptHospitaller,DIAMOND_2,9,upgDmgR006,Rare
adeptHospitaller,DIAMOND_2,6,upgHpR005,Rare
adeptHospitaller,DIAMOND_2,2,upgArmU001,Uncommon
adeptHospitaller,DIAMOND_2,12,upgArmU005,Uncommon
adeptHospitaller,DIAMOND_2,10,upgDmgU009,Uncommon
adeptHospitaller,DIAMOND_2,5,upgDmgU011,Uncommon
adeptHospitaller,DIAMOND_2,5,upgDmgU012,Uncommon
adeptHospitaller,DIAMOND_2,5,upgHpU002,Uncommon
adeptHospitaller,DIAMOND_2,6,upgHpU007,Uncommon
adeptHospitaller,DIAMOND_2,10,upgHpU016,Uncommon
adeptHospitaller,DIAMOND_3,3,upgDmgC005,Common
adeptHospitaller,DIAMOND_3,3,upgDmgC008,Common
adeptHospitaller,DIAMOND_3,3,upgDmgC010,Common
adeptHospitaller,DIAMOND_3,3,upgDmgC013,Common
adeptHospitaller,DIAMOND_3,6,upgHpC003,Common
adeptHospitaller,DIAMOND_3,8,upgArmE013,Epic
adeptHospitaller,DIAMOND_3,6,upgDmgE001,Epic
adeptHospitaller,DIAMOND_3,6,upgDmgE003,Epic
adeptHospitaller,DIAMOND_3,8,upgDmgE011,Epic
adeptHospitaller,DIAMOND_3,8,upgHpE003,Epic
adeptHospitaller,DIAMOND_3,16,upgArmL001,Legendary
adeptHospitaller,DIAMOND_3,8,upgArmL204,Legendary
adeptHospitaller,DIAMOND_3,16,upgDmgL001,Legendary
adeptHospitaller,DIAMOND_3,8,upgDmgL204,Legendary
adeptHospitaller,DIAMOND_3,27,upgHpL102,Legendary
adeptHospitaller,DIAMOND_3,9,upgDmgR006,Rare
adeptHospitaller,DIAMOND_3,5,upgDmgU011,Uncommon
adeptHospitaller,DIAMOND_3,5,upgDmgU012,Uncommon
adeptHospitaller,DIAMOND_3,5,upgHpU002,Uncommon
adeptHospitaller,ADAMANTINE_1,12,upgArmC006,Common
adeptHospitaller,ADAMANTINE_1,6,upgHpC003,Common
adeptHospitaller,ADAMANTINE_1,12,upgHpC007,Common
adeptHospitaller,ADAMANTINE_1,6,upgHpC015,Common
adeptHospitaller,ADAMANTINE_1,5,upgArmE009,Epic
adeptHospitaller,ADAMANTINE_1,8,upgArmE013,Epic
adeptHospitaller,ADAMANTINE_1,6,upgDmgE003,Epic
adeptHospitaller,ADAMANTINE_1,7,upgDmgE004,Epic
adeptHospitaller,ADAMANTINE_1,8,upgDmgE011,Epic
adeptHospitaller,ADAMANTINE_1,8,upgHpE003,Epic
adeptHospitaller,ADAMANTINE_1,16,upgArmL001,Legendary
adeptHospitaller,ADAMANTINE_1,11,upgArmL204,Legendary
adeptHospitaller,ADAMANTINE_1,16,upgDmgL001,Legendary
adeptHospitaller,ADAMANTINE_1,3,upgDmgL202,Legendary
adeptHospitaller,ADAMANTINE_1,8,upgDmgL204,Legendary
adeptHospitaller,ADAMANTINE_1,9,upgHpL102,Legendary
adeptHospitaller,ADAMANTINE_1,12,upgHpM003,Mythic
adeptHospitaller,ADAMANTINE_1,7,upgHpR019,Rare
adeptHospitaller,ADAMANTINE_1,15,upgArmU013,Uncommon
adeptHospitaller,ADAMANTINE_1,10,upgDmgU014,Uncommon
adeptHospitaller,ADAMANTINE_1,5,upgHpU002,Uncommon
adeptMorvenn,STONE_2,1,upgArmC001,Common
adeptMorvenn,STONE_2,1,upgArmC013,Common
adeptMorvenn,STONE_2,1,upgDmgC011,Common
adeptMorvenn,STONE_2,1,upgDmgC013,Common
adeptMorvenn,STONE_2,1,upgHpC002,Common
adeptMorvenn,STONE_2,1,upgHpC004,Common
adeptMorvenn,STONE_3,1,upgArmC012,Common
adeptMorvenn,STONE_3,1,upgDmgC001,Common
adeptMorvenn,STONE_3,1,upgHpC003,Common
adeptMorvenn,STONE_3,1,upgHpC014,Common
adeptMorvenn,STONE_3,1,upgArmU013,Uncommon
adeptMorvenn,STONE_3,1,upgDmgU009,Uncommon
adeptMorvenn,IRON_1,1,upgArmC013,Common
adeptMorvenn,IRON_1,6,upgDmgC001,Common
adeptMorvenn,IRON_1,1,upgHpC015,Common
adeptMorvenn,IRON_1,1,upgArmU009,Uncommon
adeptMorvenn,IRON_1,1,upgDmgU009,Uncommon
adeptMorvenn,IRON_1,1,upgHpU002,Uncommon
adeptMorvenn,IRON_2,6,upgArmC004,Common
adeptMorvenn,IRON_2,2,upgDmgC003,Common
adeptMorvenn,IRON_2,4,upgDmgC011,Common
adeptMorvenn,IRON_2,1,upgArmU001,Uncommon
adeptMorvenn,IRON_2,1,upgDmgU004,Uncommon
adeptMorvenn,IRON_2,1,upgHpU014,Uncommon
adeptMorvenn,IRON_2,1,upgHpU017,Uncommon
adeptMorvenn,IRON_3,6,upgArmC004,Common
adeptMorvenn,IRON_3,6,upgDmgC009,Common
adeptMorvenn,IRON_3,3,upgDmgC010,Common
adeptMorvenn,IRON_3,3,upgDmgC013,Common
adeptMorvenn,IRON_3,5,upgArmU002,Uncommon
adeptMorvenn,IRON_3,1,upgArmU005,Uncommon
adeptMorvenn,IRON_3,5,upgDmgU012,Uncommon
adeptMorvenn,IRON_3,1,upgHpU002,Uncommon
adeptMorvenn,IRON_3,1,upgHpU008,Uncommon
adeptMorvenn,BRONZE_1,6,upgArmC002,Common
adeptMorvenn,BRONZE_1,2,upgDmgC003,Common
adeptMorvenn,BRONZE_1,4,upgDmgC011,Common
adeptMorvenn,BRONZE_1,6,upgHpC017,Common
adeptMorvenn,BRONZE_1,1,upgDmgR022,Rare
adeptMorvenn,BRONZE_1,1,upgHpR002,Rare
adeptMorvenn,BRONZE_1,6,upgArmU005,Uncommon
adeptMorvenn,BRONZE_1,5,upgHpU017,Uncommon
adeptMorvenn,BRONZE_2,3,upgArmC001,Common
adeptMorvenn,BRONZE_2,4,upgArmC013,Common
adeptMorvenn,BRONZE_2,6,upgDmgC003,Common
adeptMorvenn,BRONZE_2,2,upgHpC013,Common
adeptMorvenn,BRONZE_2,6,upgHpC014,Common
adeptMorvenn,BRONZE_2,3,upgHpC016,Common
adeptMorvenn,BRONZE_2,1,upgDmgR005,Rare
adeptMorvenn,BRONZE_2,1,upgHpR022,Rare
adeptMorvenn,BRONZE_2,5,upgArmU001,Uncommon
adeptMorvenn,BRONZE_2,5,upgArmU009,Uncommon
adeptMorvenn,BRONZE_2,5,upgDmgU009,Uncommon
adeptMorvenn,BRONZE_2,5,upgHpU014,Uncommon
adeptMorvenn,BRONZE_3,6,upgArmC004,Common
adeptMorvenn,BRONZE_3,6,upgDmgC003,Common
adeptMorvenn,BRONZE_3,6,upgDmgC009,Common
adeptMorvenn,BRONZE_3,4,upgDmgC012,Common
adeptMorvenn,BRONZE_3,6,upgHpC003,Common
adeptMorvenn,BRONZE_3,4,upgArmR006,Rare
adeptMorvenn,BRONZE_3,1,upgArmR022,Rare
adeptMorvenn,BRONZE_3,9,upgHpR022,Rare
adeptMorvenn,BRONZE_3,5,upgArmU002,Uncommon
adeptMorvenn,BRONZE_3,5,upgDmgU009,Uncommon
adeptMorvenn,BRONZE_3,2,upgDmgU010,Uncommon
adeptMorvenn,BRONZE_3,5,upgHpU002,Uncommon
adeptMorvenn,BRONZE_3,3,upgHpU014,Uncommon
adeptMorvenn,SILVER_1,3,upgArmC001,Common
adeptMorvenn,SILVER_1,4,upgArmC002,Common
adeptMorvenn,SILVER_1,2,upgDmgC003,Common
adeptMorvenn,SILVER_1,6,upgDmgC010,Common
adeptMorvenn,SILVER_1,4,upgDmgC011,Common
adeptMorvenn,SILVER_1,3,upgHpC016,Common
adeptMorvenn,SILVER_1,1,upgHpE012,Epic
adeptMorvenn,SILVER_1,9,upgArmR022,Rare
adeptMorvenn,SILVER_1,9,upgDmgR022,Rare
adeptMorvenn,SILVER_1,4,upgHpR002,Rare
adeptMorvenn,SILVER_1,5,upgArmU001,Uncommon
adeptMorvenn,SILVER_1,5,upgArmU008,Uncommon
adeptMorvenn,SILVER_1,5,upgDmgU003,Uncommon
adeptMorvenn,SILVER_2,6,upgArmC001,Common
adeptMorvenn,SILVER_2,6,upgArmC004,Common
adeptMorvenn,SILVER_2,1,upgDmgE004,Epic
adeptMorvenn,SILVER_2,9,upgArmR022,Rare
adeptMorvenn,SILVER_2,9,upgDmgR022,Rare
adeptMorvenn,SILVER_2,6,upgHpR005,Rare
adeptMorvenn,SILVER_2,6,upgHpR019,Rare
adeptMorvenn,SILVER_2,9,upgHpR022,Rare
adeptMorvenn,SILVER_2,6,upgDmgU004,Uncommon
adeptMorvenn,SILVER_2,6,upgHpU007,Uncommon
adeptMorvenn,SILVER_3,6,upgArmC001,Common
adeptMorvenn,SILVER_3,8,upgArmC002,Common
adeptMorvenn,SILVER_3,4,upgDmgC003,Common
adeptMorvenn,SILVER_3,8,upgDmgC011,Common
adeptMorvenn,SILVER_3,6,upgHpC002,Common
adeptMorvenn,SILVER_3,6,upgHpC016,Common
adeptMorvenn,SILVER_3,1,upgDmgE004,Epic
adeptMorvenn,SILVER_3,18,upgArmR022,Rare
adeptMorvenn,SILVER_3,6,upgDmgR006,Rare
adeptMorvenn,SILVER_3,18,upgDmgR022,Rare
adeptMorvenn,SILVER_3,8,upgHpR002,Rare
adeptMorvenn,SILVER_3,9,upgHpR022,Rare
adeptMorvenn,SILVER_3,10,upgArmU001,Uncommon
adeptMorvenn,SILVER_3,10,upgDmgU003,Uncommon
adeptMorvenn,SILVER_3,6,upgHpU014,Uncommon
adeptMorvenn,GOLD_1,12,upgArmC001,Common
adeptMorvenn,GOLD_1,12,upgArmC004,Common
adeptMorvenn,GOLD_1,4,upgDmgC003,Common
adeptMorvenn,GOLD_1,6,upgDmgC010,Common
adeptMorvenn,GOLD_1,8,upgDmgC011,Common
adeptMorvenn,GOLD_1,10,upgDmgC013,Common
adeptMorvenn,GOLD_1,8,upgHpC016,Common
adeptMorvenn,GOLD_1,3,upgHpE015,Epic
adeptMorvenn,GOLD_1,9,upgArmR022,Rare
adeptMorvenn,GOLD_1,9,upgDmgR022,Rare
adeptMorvenn,GOLD_1,12,upgHpR005,Rare
adeptMorvenn,GOLD_1,12,upgHpR019,Rare
adeptMorvenn,GOLD_1,18,upgHpR022,Rare
adeptMorvenn,GOLD_1,2,upgArmU001,Uncommon
adeptMorvenn,GOLD_1,10,upgDmgU003,Uncommon
adeptMorvenn,GOLD_1,12,upgDmgU004,Uncommon
adeptMorvenn,GOLD_1,10,upgDmgU012,Uncommon
adeptMorvenn,GOLD_1,12,upgHpU007,Uncommon
adeptMorvenn,GOLD_1,10,upgHpU016,Uncommon
adeptMorvenn,GOLD_2,12,upgArmC001,Common
adeptMorvenn,GOLD_2,4,upgArmC002,Common
adeptMorvenn,GOLD_2,8,upgArmC012,Common
adeptMorvenn,GOLD_2,4,upgDmgC003,Common
adeptMorvenn,GOLD_2,4,upgDmgC007,Common
adeptMorvenn,GOLD_2,12,upgDmgC010,Common
adeptMorvenn,GOLD_2,8,upgDmgC011,Common
adeptMorvenn,GOLD_2,6,upgHpC002,Common
adeptMorvenn,GOLD_2,6,upgHpC003,Common
adeptMorvenn,GOLD_2,12,upgHpC016,Common
adeptMorvenn,GOLD_2,6,upgDmgE003,Epic
adeptMorvenn,GOLD_2,7,upgDmgE011,Epic
adeptMorvenn,GOLD_2,5,upgHpE003,Epic
adeptMorvenn,GOLD_2,9,upgHpL102,Legendary
